Title,Date Creat,Latitude,Longitude,Northing,Easting,Descriptio,Biocontrol,Chemical c,Density,Detection,Detectio_1,Notes,Number of,Quarter,Species,Status,timestamp,X,Y,NewQuarter,NewControl
Qon Large Untreated Needs Bugs,NA,-24.21293193,30.82303962,7320475.42992308,278909.320942153,NA,-,-,High,Car,Primary,untreated,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T09:10:16Z,30.82303962,-24.21293193,2020 - Quarter 3,Untreated
Qon Large Walk Bugs,NA,-24.21619362,30.8239503,7320115.57334801,279007.46956166,NA,mealy bug,-,High,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-01T09:13:07Z,30.8239503,-24.21619362,2020 - Quarter 3,Bio
Qon Large Walk For Marula Project Spray. Revisit Once A Month. See How Long It Takes To Die,NA,-24.19082,30.83086,7322937.13023178,279665.774929217,NA,-,msma,High,walk - marula,Tertiary,NA,NA,2020 - Quarter 3,queen of the night,needs respray,2020-07-22T11:28:26Z,30.83086,-24.19082,2020 - Quarter 3,Chemical
Qon Large Walk For Marula Project Spray. Revisit Once A Month. See How Long It Takes To Die spray,NA,-24.19082,30.83086,7322937.13023178,279665.774929217,NA,-,msma,High,walk - marula,Tertiary,NA,NA,NA,queen of the night,NA,NA,30.83086,-24.19082,NA,Chemical
Qon Large Walk Needs Bugs Did Spray,NA,-24.19734,30.88127,7322293.50255539,284798.789394219,NA,-,msma,High,Foot,Secondary,NA,NA,2020 - Quarter 2,queen of the night,NA,NA,30.88127,-24.19734,NA,Chemical
Qon med Bugs And Spray,NA,-24.21193,30.81893,7320579.8990564505,278490.082470628,NA,mealy bug,msma,Med,Foot,Secondary,NA,-,2020 - Quarter 2,queen of the night,Treated,NA,30.81893,-24.21193,NA,Both
Qon Med Car Both,NA,-24.21182,30.83439,7320616.52882484,280060.515761345,NA,mealy bug,msma,Med,Car,Primary,NA,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83439,-24.21182,NA,Both
Qon Med Car Both. Update 10 December Dead,NA,-24.21181772,30.83438792,7320616.77810296,280060.300532438,NA,mealy bug,msma,Med,Car,Primary,dead,NA,2020 - Quarter 2,queen of the night,NA,2020-06-16T12:15:55Z,30.83438792,-24.21181772,2020 - Quarter 2,Dead
Qon Med Car Bugs,NA,-24.21231,30.89189,7320651.6417169,285902.823794722,NA,mealy bug,-,Med,Car,Primary,untreated,NA,NA,queen of the night,NA,NA,30.89189,-24.21231,NA,Bio
Qon Med Car Bugs,NA,-24.21231,30.89189,7320651.6417169,285902.823794722,NA,mealy bug,-,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-07-03T15:27:17Z,30.89189,-24.21231,2020 - Quarter 3,Bio
Qon Med Car Bugs,NA,-24.21565,30.83446,7320192.39052786,280074.206951729,NA,mealy bug,-,Med,Car,Primary,needs chemical control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83446,-24.21565,NA,Bio
Qon Med Car Bugs,NA,-24.215649290000002,30.8344623,7320192.47279854,280074.439387372,NA,mealy bug,-,Med,Car,Primary,NA,NA,2020 - Quarter 2,queen of the night,NA,2020-06-09T12:46:25Z,30.8344623,-24.215649290000002,2020 - Quarter 2,Bio
Qon Med Car Bugs,NA,-24.2148885,30.821069520000002,7320255.577841969,278712.556562122,NA,mealy bug,-,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-07-27T10:01:44Z,30.821069520000002,-24.2148885,2020 - Quarter 3,Bio
Qon Med Car Just Spray,NA,-24.17704,30.85252,7324497.51060017,281843.172023788,NA,-,msma,Med,Car,Primary,needs biological control,NA,2019 - Quarter 4,queen of the night,NA,NA,30.85252,-24.17704,NA,Chemical
Qon Med Car Needs Treatment,NA,-24.212,30.8187,7320571.78012606,278466.837206186,NA,-,-,Med,Car,Primary,needs both treatments,-,2020 - Quarter 2,queen of the night,Untreated,NA,30.8187,-24.212,NA,Untreated
Qon Med Car Revisit 10 Times Spray dead,NA,-24.21159,30.81772,7320615.64049833,278366.566339507,NA,-,-,Med,Car,Primary,dead,NA,2020 - Quarter 3,queen of the night,NA,NA,30.81772,-24.21159,NA,Dead
Qon Med Car Spray,NA,-24.20811,30.89226,7321117.4306732,285933.390429191,NA,-,msma,Med,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.89226,-24.20811,NA,Chemical
Qon Med Car Spray,NA,-24.20558,30.8761,7321372.80166936,284287.383966814,NA,-,msma,Med,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.8761,-24.20558,NA,Chemical
Qon Med Car Spray,NA,-24.18317,30.85438,7323821.40137226,282042.603933129,NA,-,msma,Med,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.85438,-24.18317,NA,Chemical
Qon Med Car Spray,NA,-24.17011,30.85579,7325270.23451498,282163.697126986,NA,-,msma,High,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.85579,-24.17011,NA,Chemical
Qon Med Car Spray,NA,-24.16944,30.85724,7325346.70744282,282309.915736803,NA,-,msma,Med,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.85724,-24.16944,NA,Chemical
Qon Med Car Spray,NA,-24.20811,30.89226,7321117.4306732,285933.390429191,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-07-03T14:40:40Z,30.89226,-24.20811,2020 - Quarter 3,Chemical
Qon Med Car Spray,NA,-24.20558,30.8761,7321372.80166936,284287.383966814,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-07-09T10:13:23Z,30.8761,-24.20558,2020 - Quarter 3,Chemical
Qon Med Car Spray,NA,-24.17011,30.85579,7325270.23451498,282163.697126986,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-09-10T09:36:25Z,30.85579,-24.17011,2020 - Quarter 3,Chemical
Qon Med Car Spray,NA,-24.16944,30.85724,7325346.70744282,282309.915736803,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-09-10T13:25:13Z,30.85724,-24.16944,2020 - Quarter 3,Chemical
Qon Med Car Spray,NA,-24.18317,30.85438,7323821.40137226,282042.603933129,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-09-10T14:06:34Z,30.85438,-24.18317,2020 - Quarter 3,Chemical
Qon Med Car Spray,NA,-24.21803,30.83981,7319937.1782255,280621.788336239,NA,-,msma,Med,Car,Primary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83981,-24.21803,NA,Chemical
Qon Med Car Spray,NA,-24.21802578,30.83981185,7319937.64858146,280621.969039589,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 2,queen of the night,NA,2020-06-12T11:25:47Z,30.83981185,-24.21802578,2020 - Quarter 2,Chemical
Qon Med Car Spray,NA,-24.16944,30.85724,7325346.70744282,282309.915736803,NA,-,msma,Med,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,NA,30.85724,-24.16944,NA,Chemical
Qon Med Car Spray. Spray Again Is Dead,NA,-24.2119993,30.81869713,7320571.85311083,278466.544423184,NA,-,msma,Med,Car,Primary,"dying, sprayed again, then dead.",NA,2020 - Quarter 2,queen of the night,NA,2020-06-29T11:43:00Z,30.81869713,-24.2119993,2020 - Quarter 2,Dead
Qon Med Foot Bugs And Spray. Bugs Took And Spray Killes 90% If Plant,NA,-24.21134928,30.83046865,7320662.486636239,279661.326029088,NA,NA,msma,Med,Foot,Secondary,dying from spray. bugs have taken,-,2020 - Quarter 3,queen of the night,NA,2020-08-17T13:10:11Z,30.83046865,-24.21134928,2020 - Quarter 3,Dead
Qon Med Foot Spray,NA,-24.21223498,30.81958108,7320547.14923761,278556.75513669,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T10:24:12Z,30.81958108,-24.21223498,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.2128615,30.81886427,7320476.61192775,278485.016490748,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T10:31:38Z,30.81886427,-24.2128615,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.21284177,30.81894187,7320478.92057409,278492.865912243,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T10:33:23Z,30.81894187,-24.21284177,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.21288568,30.81904587,7320474.22166547,278503.507477899,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T10:35:36Z,30.81904587,-24.21288568,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.21170154,30.81902808,7320605.361338659,278499.651456774,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T08:55:31Z,30.81902808,-24.21170154,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.21154427,30.81896273,7320622.67853595,278492.740247309,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T08:56:12Z,30.81896273,-24.21154427,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.21094428,30.81989749,7320690.622691769,278586.667983451,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:10:19Z,30.81989749,-24.21094428,2020 - Quarter 3,Chemical
Qon Med Foot Spray,NA,-24.21069186,30.82097465,7320720.29140028,278695.664360514,NA,NA,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:30:32Z,30.82097465,-24.21069186,2020 - Quarter 3,Chemical
Qon Med Foot Untreated,NA,-24.21121111,30.81909825,7320659.797898199,278505.931805172,NA,NA,-,Med,Foot,Secondary,needs both treatments,-,2020 - Quarter 3,queen of the night,NA,2020-08-17T10:54:45Z,30.81909825,-24.21121111,2020 - Quarter 3,Untreated
Qon Med Untreated,NA,-24.21766225,30.81815906,7319943.71028498,278421.682720282,NA,NA,-,Med,Foot,Secondary,needs both treatments,-,2020 - Quarter 3,queen of the night,NA,2020-08-29T13:51:45Z,30.81815906,-24.21766225,2020 - Quarter 3,Untreated
Qon Med Walk For Marula. Bugs. Revisit Once A Month. Update 11 August Bugs Havent Spread. Update 11 September Bugs Havent Spread Need More,NA,-24.16135,30.94448,7326375.83706546,291162.349669343,NA,mealy bug,-,Med,walk - marula,Tertiary,bugs didnt spread. added more bugs,NA,NA,queen of the night,NA,NA,30.94448,-24.16135,NA,Bio
Qon Med Walk For Marula. Bugs. Revisit Once A Month. Update 11 August Bugs Havenтt Spread. Update 11 September Bugs Havenтt Spread Need More,NA,-24.16135,30.94448,7326375.83706546,291162.349669343,NA,mealy bug,-,Med,walk - marula,Tertiary,NA,NA,2020 - Quarter 3,queen of the night,Needs more bugs,2020-07-23T14:32:27Z,30.94448,-24.16135,2020 - Quarter 3,Bio
Qon Med Walk Nursery,NA,-24.21619,30.82716,7320121.05271443,279333.53450768,NA,-,-,Med,Foot,Secondary,removed to nursery,-,2020 - Quarter 2,queen of the night,Treated,NA,30.82716,-24.21619,NA,Removed
Qon Med Walk Nursery,NA,-24.21618874,30.82715822,7320121.18947072,279333.351506715,NA,-,-,Med,Foot,Secondary,removed to nursery,-,2020 - Quarter 2,queen of the night,NA,2020-06-29T09:46:35Z,30.82715822,-24.21618874,2020 - Quarter 2,Removed
Qon Med Walk Spray,NA,-24.19223,30.84804,7322807.93292116,281413.819806524,NA,-,msma,Med,Car,Primary,needs biological control,NA,2019 - Quarter 4,queen of the night,NA,NA,30.84804,-24.19223,NA,Chemical
Qon Med Walk Spray,NA,-24.2157,30.83413,7320186.33201894,280040.768385239,NA,-,msma,Med,Foot,Secondary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83413,-24.2157,NA,Chemical
Qon Med Walk Spray,NA,-24.21570393,30.83412768,7320185.89303707,280040.539451111,NA,-,msma,Med,Foot,Secondary,NA,NA,2020 - Quarter 2,queen of the night,NA,2020-06-09T12:48:47Z,30.83412768,-24.21570393,2020 - Quarter 2,Chemical
qon Medium (already infected with bugs),NA,-24.18942,30.84704,7323117.62871131,281307.417402755,NA,-,msma,Med,Car,Primary,bugs have taken,NA,2019 - Quarter 3,queen of the night,NA,NA,30.84704,-24.18942,NA,Chemical
"qon Medium dyimg treated seen fro, car",NA,-24.18254,30.8351,7323860.98197202,280082.392255908,NA,-,msma,Med,Car,Primary,dead,NA,2019 - Quarter 3,queen of the night,NA,NA,30.8351,-24.18254,NA,Dead
Qon Monster Car Bugs,NA,-24.17663,30.85977,7324554.22107446,282579.214924789,NA,mealy bug,-,High,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.85977,-24.17663,NA,Bio
Qon Monster Car Bugs,NA,-24.17663,30.85977,7324554.22107446,282579.214924789,NA,mealy bug,-,High,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-09-10T10:36:53Z,30.85977,-24.17663,2020 - Quarter 3,Bio
Qon Monster Update. Bugs Have Taken Not Yet Colonised,NA,-24.17698,30.85821,7324513.024964381,282421.282736682,NA,mealy bug,-,High,find original,NA,bugs have taken,NA,NA,queen of the night,NA,NA,30.85821,-24.17698,NA,Bio
Qon Monster Update. Bugs Have Taken Not Yet Colonised,NA,-24.17698,30.85821,7324513.024964381,282421.282736682,NA,mealy bug,-,High,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,bugs have taken,2020-09-10T10:41:36Z,30.85821,-24.17698,2020 - Quarter 3,Bio
Qon Small Bugs,NA,-24.21172,30.83398,7320626.959777479,280018.69106111,NA,mealy bug,-,Low,Car,Primary,needs chemical control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83398,-24.21172,NA,Bio
Qon Small Bugs. Update 10 December Bugs didnтt Take. Need More Or Spray,NA,-24.21171872,30.8339829,7320627.106132821,280018.983480024,NA,mealy bug,-,Low,Car,Primary,bugs didnt take. need more,-,2020 - Quarter 2,queen of the night,NA,2020-06-09T12:17:03Z,30.8339829,-24.21171872,2020 - Quarter 2,Bio
Qon Small Car Bugs,NA,-24.21766,30.83315,7319967.67813281,279944.580435384,NA,mealy bug,-,Low,Car,Primary,needs chemical control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83315,-24.21766,NA,Bio
Qon Small Car Bugs,NA,-24.21765888,30.83315061,7319967.80315699,279944.640478383,NA,mealy bug,NA,Low,Car,Primary,NA,NA,2020 - Quarter 2,queen of the night,NA,2020-06-16T11:49:41Z,30.83315061,-24.21765888,2020 - Quarter 2,Bio
qon small car nursery,NA,-24.19566,30.84746,7322427.08768667,281360.740136857,NA,-,-,Low,Car,Primary,removed to nursery,NA,2019 - Quarter 3,queen of the night,NA,NA,30.84746,-24.19566,NA,Removed
Qon Small Car Nursery,NA,-24.21279,30.89238,7320599.22493188,285953.405101417,NA,-,-,Low,Car,Primary,nursery,NA,NA,queen of the night,NA,NA,30.89238,-24.21279,NA,Removed
Qon Small Car Nursery,NA,-24.21279,30.89238,7320599.22493188,285953.405101417,NA,-,-,Low,Car,Primary,nursery,NA,2020 - Quarter 3,queen of the night,NA,2020-07-03T15:32:44Z,30.89238,-24.21279,2020 - Quarter 3,Removed
Qon Small Car Nursery,NA,-24.21181,30.81875,7320592.90589088,278471.588094997,NA,-,-,Low,Car,Primary,removed to nursery,-,2020 - Quarter 2,queen of the night,Treated,NA,30.81875,-24.21181,NA,Removed
Qon Small Car Nursery,NA,-24.21873,30.83972,7319859.4979855,280613.845338427,NA,-,-,Low,Car,Primary,removed to nursery,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83972,-24.21873,NA,Removed
Qon Small Car Nursery,NA,-24.21872841,30.83971633,7319859.668340059,280613.469789996,NA,-,-,Low,Car,Primary,removed to nursery,-,2020 - Quarter 2,queen of the night,NA,2020-06-16T10:56:29Z,30.83971633,-24.21872841,2020 - Quarter 2,Removed
Qon Small Car Nursery,NA,-24.21181249,30.81874696,7320592.6252477495,278471.283560447,NA,-,-,Low,Car,Primary,removed to nursery,-,2020 - Quarter 2,queen of the night,NA,2020-06-29T11:40:28Z,30.81874696,-24.21181249,2020 - Quarter 2,Removed
Qon Small Car Spray,NA,-24.16989,30.85387,7325291.610997849,281968.203991531,NA,-,msma,Low,Car,Primary,NA,NA,NA,queen of the night,NA,NA,30.85387,-24.16989,NA,Chemical
Qon Small Car Spray,NA,-24.16989,30.85387,7325291.610997849,281968.203991531,NA,-,-,Low,Car,Primary,nursery,NA,2020 - Quarter 3,queen of the night,NA,2020-09-10T13:38:52Z,30.85387,-24.16989,2020 - Quarter 3,Removed
Qon Small Car Spray,NA,-24.2186,30.84959,7319889.37805002,281616.281612417,NA,-,msma,Low,Car,Primary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.84959,-24.2186,NA,Chemical
Qon Small Car Spray,NA,-24.21794,30.83985,7319947.21036966,280625.697569534,NA,-,msma,Low,Car,Primary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83985,-24.21794,NA,Chemical
Qon Small Car Spray,NA,-24.21871,30.83976,7319861.77625806,280617.874523212,NA,-,msma,Low,Car,Primary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83976,-24.21871,NA,Chemical
Qon Small Car Spray,NA,-24.21794229,30.8398544,7319946.96362333,280626.148478455,NA,-,msma,Low,Car,Primary,needs biological control,NA,2020 - Quarter 2,queen of the night,NA,2020-06-12T11:28:50Z,30.8398544,-24.21794229,2020 - Quarter 2,Chemical
Qon Small Car Spray,NA,-24.21860449,30.84959346,7319888.88611053,281616.64076208,NA,-,msma,Low,Car,Primary,needs biological control,NA,2020 - Quarter 2,queen of the night,NA,2020-06-12T12:13:09Z,30.84959346,-24.21860449,2020 - Quarter 2,Chemical
Qon Small Car Spray,NA,-24.21871307,30.83976235,7319861.43988929,280618.118514045,NA,-,msma,Low,Car,Primary,needs biological control,NA,2020 - Quarter 2,queen of the night,NA,2020-06-16T10:58:43Z,30.83976235,-24.21871307,2020 - Quarter 2,Chemical
Qon Small Dying From Bugs,NA,-24.21091349,30.82128458,7320696.23262673,278727.534375445,NA,mealy bug,-,Low,Car,Primary,bugs have taken,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:26:32Z,30.82128458,-24.21091349,2020 - Quarter 3,Bio
Qon Small Foot Already Infected With Bugs,NA,-24.21101764,30.82036022,7320683.23040759,278633.805282381,NA,mealy bug,-,Low,Foot,Secondary,already infected with bugs,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:14:56Z,30.82036022,-24.21101764,2020 - Quarter 3,Bio
Qon Small Foot Nursery,NA,-24.21078038,30.82085934,7320710.30319427,278684.10258107,NA,-,-,Low,Foot,Secondary,removed to nursery,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:30:49Z,30.82085934,-24.21078038,2020 - Quarter 3,Removed
Qon Small Foot Spray,NA,-24.21282339,30.81900435,7320481.05568312,278499.181596412,NA,-,msma,Low,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T10:32:19Z,30.81900435,-24.21282339,2020 - Quarter 3,Chemical
Qon Small Foot Spray,NA,-24.21180583,30.81920195,7320594.0849486,278517.495875393,NA,-,msma,Low,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T08:58:52Z,30.81920195,-24.21180583,2020 - Quarter 3,Chemical
Qon Small Foot Spray,NA,-24.21130232,30.81958129,7320650.46085011,278555.16330749,NA,-,msma,Low,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:02:34Z,30.81958129,-24.21130232,2020 - Quarter 3,Chemical
Qon Small Foot Spray,NA,-24.21137252,30.81958784,7320642.69514686,278555.950162799,NA,-,msma,Low,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-17T09:03:55Z,30.81958784,-24.21137252,2020 - Quarter 3,Chemical
Qon Small Nursery,NA,-24.17835,30.92023,7324456.41019596,288725.865137237,NA,-,-,Low,Car,Primary,nursery,NA,2020 - Quarter 4,queen of the night,NA,2020-11-05T13:16:29Z,30.92023,-24.17835,2020 - Quarter 4,Removed
qon small seen from car,NA,-24.19312,30.82477,7322672.74109754,279050.939537732,NA,-,msma,Low,Car,Primary,needs biological control,NA,2019 - Quarter 3,queen of the night,NA,NA,30.82477,-24.19312,NA,Chemical
Qon Small Spray Car,NA,-24.21501,30.82261,7320244.56064803,278869.264592113,NA,-,msma,Low,Car,Primary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.82261,-24.21501,NA,Chemical
Qon Small Spray Car,NA,-24.21500683,30.82261174,7320244.91454705,278869.435883362,NA,-,msma,Low,Car,Primary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-07-01T09:55:52Z,30.82261174,-24.21500683,2020 - Quarter 3,Chemical
Qon Small Spray Foot,NA,-24.21292586,30.81907115,7320469.81101598,278506.145245552,NA,-,msma,Low,Foot,Secondary,NA,NA,2020 - Quarter 3,queen of the night,NA,2020-08-10T10:35:11Z,30.81907115,-24.21292586,2020 - Quarter 3,Chemical
Qon Small Untreated,NA,-24.21778533,30.81839072,7319930.44440506,278445.429753366,NA,-,-,Low,Car,Primary,untreated,NA,2020 - Quarter 3,queen of the night,NA,2020-08-29T13:50:42Z,30.81839072,-24.21778533,2020 - Quarter 3,Untreated
Qon Small Walk Spray,NA,-24.21567,30.83436,7320190.01755847,280064.082380955,NA,-,msma,Low,Foot,Secondary,needs biological control,-,2020 - Quarter 2,queen of the night,Treated,NA,30.83436,-24.21567,NA,Chemical
Qon Small Walk Spray,NA,-24.21567038,30.83436258,7320189.97953135,280064.34513431,NA,-,msma,Low,Foot,Secondary,NA,NA,2020 - Quarter 2,queen of the night,NA,2020-06-09T12:45:40Z,30.83436258,-24.21567038,2020 - Quarter 2,Chemical
Qon Spray Previously. Car. Update Mostly Dead Spray Again,NA,-24.1759,30.86065,7324636.45022694,282667.402707997,NA,-,msma,Med,Car,Primary,dead,NA,NA,queen of the night,NA,NA,30.86065,-24.1759,NA,Dead
Qon Spray Previously. Car. Update Mostly Dead Spray Again,NA,-24.1759,30.86065,7324636.45022694,282667.402707997,NA,-,msma,Med,Car,Primary,dying so resprayed,NA,2020 - Quarter 3,queen of the night,NA,2020-09-10T10:22:47Z,30.86065,-24.1759,2020 - Quarter 3,Dead
Qon Untreated,NA,-24.19944,30.85881,7322026.101279571,282520.366547308,NA,-,-,Med,Car,Primary,NA,NA,2020 - Quarter 4,queen of the night,untreated,2020-11-12T13:12:29Z,30.85881,-24.19944,2020 - Quarter 4,Untreated
Qon Untreated Car,NA,-24.17129,30.85079,7325131.72891584,281657.582304043,NA,-,-,Med,Car,Primary,needs both treatments,NA,2019 - Quarter 4,queen of the night,NA,NA,30.85079,-24.17129,NA,Untreated
Qon Update Bugs. Part Of Plant Dying From Spray,NA,-24.19223,30.8826,7322861.57193566,284925.342916054,NA,mealy bug,msma,High,find original,NA,dead,NA,NA,queen of the night,NA,NA,30.8826,-24.19223,NA,Dead
Qon Update Bugs. Part Of Plant Dying From Spray,NA,-24.19223,30.8826,7322861.57193566,284925.342916054,NA,mealy bug,msma,Med,Car,Primary,"mostly dead, sprayed again",NA,2020 - Quarter 2,queen of the night,NA,2020-06-27T10:25:52Z,30.8826,-24.19223,2020 - Quarter 2,Dead
